text,label
দুইজন মানুষ একটা ঘর দিয়ে এত সুন্দর নাটক আমার জীবনে প্রথম দেখা। এত নিখুঁত নাটক সত্যিই ধন্যবাদ পাওয়ার যুগ্ম লেখক পরিচালক ও ইমরান তিশা।,1
"শুধুমাত্র দুইটা মানুষ দিয়ে এতো সুন্দর স্ক্রিন প্লে ক্যামনে সম্ভব সত্যি খুব অবাক হলাম,ধন্যবাদ বান্না ভাই",1
অনেক ভালো লাগলো,1
অনেকদিন পর কোনো বাংলা নাটক দেখে সত্যিই খুব ভাল্লাগলো বান্নাহ ভাই যেনো দিন দিন নিজেকে ছাড়িয়ে যাচ্ছে৷ ইরফান-তিশা দুইজনই দুর্দান্ত অভিনয় করেছে Hat's of to the bed scene team,1
অসাধারণ লাগলো। চোখ দিয়ে জল গড়িয়ে পড়লো।,1
অনেক ভালো লাগলো,1
খুব সুন্দর নাটক,1
"অনেক দিন পর একটা ভালো নাটক দেখলামএক কথায় নাটক টা দেখে ভিতর থেকে নাড়া দিছে ধন্যবাদ জানিয়ে ছোট করবো না তুমাদের, তুমরা ২ জনেই অনেক ভালো অভিনয় করেচ লাভ ইউ",1
ভালো লাগার চাইতেও বেশি ভালো লাগছে।জীবনে প্রথম কোন নাটক দেখে কান্না করলাম।।লেখককে আমার পক্ষ থেকে অনেক অনেক ধন্যবাদ।।,1
"খুব সুন্দর একটা নাটগ,কিন্তু ১০ বছর বয়সে কলেজে পড়ে কি ভাবে। আমি তো ভাবতে ভাবতে বুইড়া হইয়া যাইতাছি!!",1
"খুব সুন্দর হইচেরে,,,,,",1
"বাস্তবতাটাকে খুব সুন্দর ভাবে ফুটিয়ে তোলা হইসে ৫৩ মিনিটে একটা রুমের ভিতর, আসলেই পুরষ্কার পাওয়ার যোগ্য",1
"আমার দেখা best  নাটক,,,,অসাধারণ,,,",1
আসলে আমরা সবসময় ভাবি সিনেমা মানে নাচানাচি এর বাইরের গুলো যেন সিনেমা না।এই অসাধারণ সিনেমার এত আনলাইক তা প্রমাণ করে।,1
নাটক ভালো হইছে।কিন্তু একটা প্রশ্ন ১০ বছর পর ছেলে কলেজে কেমনে যায়।,1
সত্যি অসাধারণ এক লহমা অতিথি লেখক। ধন্যবাদ এতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য,1
